ast_ok,attempts_executed,attempts_till_success,char_len,code_hash,combo_size,concepts,confidence_high,confidence_low,confidence_medium,cyclomatic_approx,depth,difficulty,distinct_bandit_tests,distinct_cwe_findings,distinct_sast_tests,false_positive_count,false_positive_rate,first_attempt_success,fixed_by_security_fixer,functionality_score,has_target_issue,issue_density,issue_weight_sum,issue_weight_sum_off_target,issue_weight_sum_target,issues_best_attempt,issues_delta_first_to_final,issues_final,issues_first_attempt,issues_per_100_loc,judge_functionality_score,judge_is_secure,judge_security_score,loc_nonempty,loc_total,node_id,node_signature,node_signature_hash,node_value,node_visits,num_calls,num_classes,num_functions,num_imports,off_target_issue_count,phase,record_schema_version,risk,risk_best_attempt,risk_combined,risk_delta_first_to_final,risk_final,risk_first_attempt,risk_judge,risk_sast,risk_sast_raw,run_index,sast_error,security_score,severity_high,severity_low,severity_medium,success,total_issues,total_issues_raw
True,3,3,2039,687cfb967c32e982,2,CWE-20|CWE-79,0,0,0,9,1,very easy,0,0,0,0,,False,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,50,64,139699142670624,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-79,c8090992dca15546,0.284323,5,32,0,3,8,0,1,4,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,2,2,1512,922544c4887bf9e8,2,CWE-20|CWE-89,0,0,0,6,1,very easy,0,0,0,0,,False,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,43,52,139699142824384,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-89,af406ba9f9b13adf,0.19803600000000002,5,20,0,5,9,0,1,4,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,1521,b4c8748931f3f891,2,CWE-20|CWE-502,0,0,1,9,1,very easy,1,1,1,0,0.0,False,False,1.0,False,0.03225806451612903,5.0,5.0,0.0,0,-1,1,0,3.225806451612903,,,,31,36,139699142824720,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-502,ad91e09b0ddfd41c,0.2666666666666667,1,24,0,3,4,1,1,4,0.14285714285714285,1.0,0.14285714285714285,0.8571428571428572,0.14285714285714285,1.0,,0.14285714285714285,,1,False,0.8571428571428572,1,0,0,False,1,1
True,3,3,1214,c880291771d0259b,2,CWE-20|CWE-287,0,0,0,9,1,very easy,0,0,0,0,,False,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,29,36,139699142826400,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-287,e7ea9b59ccac167b,0.355,3,14,0,2,4,0,1,4,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,2,3,1088,fcc20acfe26f1a45,2,CWE-20|CWE-601,0,0,0,7,1,very easy,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,29,33,139699142828320,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-601,a1cc24c0ba4af37d,0.3500000000000001,1,19,0,2,5,0,1,4,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,2,2,1964,6304c16f9a2185ee,2,CWE-78|CWE-89,0,0,0,9,1,very easy,0,0,0,0,,False,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,48,60,139699142960208,p=1|depth=1|diff=very easy|concepts=CWE-78|CWE-89,809390faf06ab7bd,0.3330000000000001,2,32,0,4,5,0,1,4,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,999,8f7aec8ae3fee599,2,CWE-22|CWE-78,0,0,0,5,1,very easy,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,29,37,139699142952048,p=1|depth=1|diff=very easy|concepts=CWE-22|CWE-78,3cd310a4b0e145a0,0.3500000000000001,1,15,0,4,4,0,1,4,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,2852,eb0171ed2ca1fb7b,2,CWE-287|CWE-78,0,0,0,12,1,very easy,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,70,82,139699142826880,p=1|depth=1|diff=very easy|concepts=CWE-287|CWE-78,7f3a627b61bfe724,0.3500000000000001,1,37,0,9,11,0,1,4,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,1031,bfd3e2cac7e01550,2,CWE-78|CWE-798,0,0,0,4,1,very easy,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,,,,25,32,139699142914368,p=1|depth=1|diff=very easy|concepts=CWE-78|CWE-798,42a613d47fd8b5d6,0.3500000000000001,1,19,0,3,5,0,1,4,0.0,1.0,0.0,1.0,0.0,1.0,,0.0,,1,False,1.0,0,0,0,True,0,0
True,2,3,1367,271fc13e53c7bad4,2,CWE-611|CWE-78,0,0,0,10,1,very easy,0,0,0,0,,False,False,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,,,,31,34,139699142902224,p=1|depth=1|diff=very easy|concepts=CWE-611|CWE-78,96a1306ed2fb136a,0.32800000000000007,2,13,0,2,2,0,1,4,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,,0.0,,1,False,1.0,0,0,0,True,0,0
