attempts_executed,combo_size,concepts,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
2,2,CWE-20|CWE-78,1,test_id=bandit:B102 | cwe_id=CWE-78 | severity=MEDIUM | confidence=HIGH | line=34 | desc=Use of exec detected.,very easy,security_fixer,CWE-78|CWE-94,bandit:B102|bandit:B307|semgrep:prismvul.python.eval|semgrep:prismvul.python.exec,bandit:B102|bandit:B301|bandit:B307|semgrep:prismvul.python.eval|semgrep:prismvul.python.exec,1,,,0.4,False,1.0,0.0,1.0,139698031307344,8d7817def68d516c,bandit:B102|bandit:B307|semgrep:prismvul.python.eval|semgrep:prismvul.python.exec,1,unresolved_target_findings,bandit:B301,1,False,False,True,CWE-20|CWE-78,0,8,8
2,2,CWE-20|CWE-78,1,,very easy,security_fixer,,,,1,,,1.0,True,0.0,1.0,0.0,139698031307344,8d7817def68d516c,,1,success_after_fixer,,2,False,True,True,CWE-20|CWE-78,0,0,0
2,2,CWE-20|CWE-79,1,,very easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,0.8,True,0.0,1.0,0.0,139698031304944,c8090992dca15546,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-20|CWE-79,0,0,0
2,2,CWE-20|CWE-89,1,,very easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,0.7,True,0.0,1.0,0.0,139698031299904,af406ba9f9b13adf,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-20|CWE-89,0,0,0
3,2,CWE-20|CWE-22,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=45 | desc=This path depends on a [user-provided value](1).,very easy,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,0.6,False,1.0,0.0,1.0,139698031308160,0b24bd38e2eec569,codeql:py/path-injection,1,unresolved_target_findings,,1,False,False,True,CWE-20|CWE-22,0,1,1
2,2,CWE-78|CWE-79,1,,very easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,0.8,True,0.0,1.0,0.0,139698031301968,a18affcff422a437,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-78|CWE-79,0,0,0
2,2,CWE-78|CWE-89,1,,very easy,security_fixer,,,bandit:B301,1,,,0.4,True,0.0,1.0,0.0,139698031302304,809390faf06ab7bd,,1,success_after_fixer,bandit:B301,1,False,True,True,CWE-78|CWE-89,0,0,0
3,2,CWE-22|CWE-78,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=21 | desc=This path depends on a [user-provided value](1).,very easy,security_fixer,CWE-22,codeql:py/path-injection,bandit:B201|codeql:py/flask-debug|codeql:py/path-injection,2,,,0.9,False,1.0,0.0,1.0,139698031302688,3cd310a4b0e145a0,codeql:py/path-injection,1,unresolved_target_findings,bandit:B201|codeql:py/flask-debug,1,False,False,True,CWE-22|CWE-78,0,3,3
2,2,CWE-502|CWE-78,1,,very easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,0.8,True,0.0,1.0,0.0,139698039828464,52c76de34385349a,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-502|CWE-78,0,0,0
1,2,CWE-287|CWE-78,1,,very easy,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,139698017551952,7f3a627b61bfe724,,1,success_first_try,,1,False,True,True,CWE-287|CWE-78,0,0,0
2,2,CWE-78|CWE-798,1,,very easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,1.0,True,0.0,1.0,0.0,139698032413440,42a613d47fd8b5d6,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-78|CWE-798,0,0,0
2,2,CWE-601|CWE-78,1,,very easy,security_fixer,,,bandit:B301,1,,,0.0,True,0.0,1.0,0.0,139698021936608,a12536017a7c3190,,1,success_after_fixer,bandit:B301,1,False,True,True,CWE-601|CWE-78,0,0,0
2,2,CWE-79|CWE-89,1,,very easy,security_fixer,,,codeql:py/path-injection,1,,,0.3,True,0.0,1.0,0.0,139698027249744,a138821b2539abb9,,1,success_after_fixer,codeql:py/path-injection,1,False,True,True,CWE-79|CWE-89,0,0,0
2,2,CWE-502|CWE-79,1,,very easy,security_fixer,,,,1,,,0.9,True,0.0,1.0,0.0,139698027656064,5d015f0a1d5258a7,,1,success_after_fixer,,1,False,True,True,CWE-502|CWE-79,0,0,0
2,2,CWE-79|CWE-798,1,,very easy,security_fixer,,,bandit:B301,1,,,0.5,True,0.0,1.0,0.0,139698021310464,03c904108d51f4e8,,1,success_after_fixer,bandit:B301,1,False,True,True,CWE-79|CWE-798,0,0,0
1,2,CWE-601|CWE-79,1,,very easy,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,139698027258288,d9794a701861d19c,,1,success_first_try,,1,False,True,True,CWE-601|CWE-79,0,0,0
3,2,CWE-22|CWE-89,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=31 | desc=This path depends on a [user-provided value](1).,very easy,security_fixer,CWE-22,codeql:py/path-injection,bandit:B201|codeql:py/flask-debug|codeql:py/path-injection,2,,,0.7,False,1.0,0.0,1.0,139698014836816,0ab72a0ebad5895c,codeql:py/path-injection,1,unresolved_target_findings,bandit:B201|codeql:py/flask-debug,1,False,False,True,CWE-22|CWE-89,0,1,1
3,2,CWE-502|CWE-89,1,,very easy,security_fixer,,,bandit:B314,2,,,0.9,True,0.0,1.0,0.0,139698032241760,9e4f8d7429cf0362,,1,success_after_fixer,bandit:B314,1,False,True,True,CWE-502|CWE-89,0,0,0
1,2,CWE-502|CWE-89,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698032241760,9e4f8d7429cf0362,,1,success_first_try,,2,False,True,True,CWE-502|CWE-89,0,0,0
2,2,CWE-798|CWE-89,1,,very easy,security_fixer,,,,1,,,0.8,True,0.0,1.0,0.0,139698029342224,3ed271525b1311c7,,1,success_after_fixer,,1,False,True,True,CWE-798|CWE-89,0,0,0
1,2,CWE-611|CWE-89,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698017560496,96d6cea4771fd351,,1,success_first_try,,1,False,True,True,CWE-611|CWE-89,0,0,0
2,2,CWE-22|CWE-502,1,,very easy,security_fixer,,,bandit:B301,1,,,1.0,True,0.0,1.0,0.0,139698018007520,257371eb19c37369,,1,success_after_fixer,bandit:B301,1,False,True,True,CWE-22|CWE-502,0,0,0
2,2,CWE-22|CWE-287,1,,very easy,security_fixer,,,bandit:B301,1,,,0.8,True,0.0,1.0,0.0,139698031308976,28157c94ed3ceae4,,1,success_after_fixer,bandit:B301,1,False,True,True,CWE-22|CWE-287,0,0,0
2,2,CWE-22|CWE-601,1,,very easy,security_fixer,,,codeql:py/clear-text-logging-sensitive-data,1,,,1.0,True,0.0,1.0,0.0,139698018599808,544c4a0a1a4d5325,,1,success_after_fixer,codeql:py/clear-text-logging-sensitive-data,1,False,True,True,CWE-22|CWE-601,0,0,0
2,2,CWE-502|CWE-798,1,,very easy,security_fixer,,,codeql:py/weak-sensitive-data-hashing,1,,,0.8,True,0.0,1.0,0.0,139698017996384,13e799ba2c73e721,,1,success_after_fixer,codeql:py/weak-sensitive-data-hashing,1,False,True,True,CWE-502|CWE-798,0,0,0
2,2,CWE-502|CWE-611,1,,very easy,security_fixer,,,codeql:py/path-injection,1,,,0.7,True,0.0,1.0,0.0,139698025911680,914eb09b736d22c3,,1,success_after_fixer,codeql:py/path-injection,1,False,True,True,CWE-502|CWE-611,0,0,0
3,2,CWE-287|CWE-798,1,test_id=codeql:py/reflective-xss | cwe_id=CWE-79 | severity=HIGH | confidence=HIGH | line=93 | desc=Cross-site scripting vulnerability due to a [user-provided value](1).,very easy,security_fixer,CWE-79,codeql:py/reflective-xss,bandit:B201|codeql:py/flask-debug|codeql:py/reflective-xss,2,,,0.8,False,1.0,0.0,1.0,139698018948096,6ba3da4f0af4b496,codeql:py/reflective-xss,1,unresolved_off_target_findings,bandit:B201|codeql:py/flask-debug,1,False,False,True,CWE-287|CWE-798,0,1,1
1,2,CWE-287|CWE-601,1,,very easy,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,139698021147296,aa6f3be9a711cd9a,,1,success_first_try,,1,False,True,True,CWE-287|CWE-601,0,0,0
3,2,CWE-601|CWE-798,1,,very easy,security_fixer,,,,2,,,0.7,True,0.0,1.0,0.0,139698018954192,f498311a4c7ef110,,1,success_after_fixer,,1,False,True,True,CWE-601|CWE-798,0,0,0
1,2,CWE-601|CWE-798,1,,very easy,problem_solver,,,,0,,,0.7,True,0.0,1.0,0.0,139698018954192,f498311a4c7ef110,,1,success_first_try,,2,False,True,True,CWE-601|CWE-798,0,0,0
2,2,CWE-601|CWE-611,1,,very easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,0.7,True,0.0,1.0,0.0,139698031860368,4bbe39971922b406,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-601|CWE-611,0,0,0
2,4,CWE-20|CWE-287|CWE-611|CWE-78,2,,very easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,0.5,True,0.0,1.0,0.0,139698017552336,1c3e242bff42428d,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-20|CWE-287|CWE-611|CWE-78,0,0,0
1,4,CWE-20|CWE-287|CWE-611|CWE-78,3,,easy,problem_solver,,,,0,,,0.6,True,0.0,1.0,0.0,139698032425296,4e96cc8eb7c0fe15,,1,success_first_try,,1,False,True,True,CWE-20|CWE-287|CWE-611|CWE-78,0,0,0
2,4,CWE-20|CWE-287|CWE-611|CWE-78,4,,medium,security_fixer,,,bandit:B308,1,,,0.9,True,0.0,1.0,0.0,139698032414304,6c9f20b067cede3a,,1,success_after_fixer,bandit:B308,1,False,True,True,CWE-20|CWE-287|CWE-611|CWE-78,0,0,0
2,4,CWE-20|CWE-287|CWE-78|CWE-798,5,,easy,security_fixer,,,bandit:B201|codeql:py/flask-debug,1,,,0.7,True,0.0,1.0,0.0,139698032420448,be6ee480b91061b6,,1,success_after_fixer,bandit:B201|codeql:py/flask-debug,1,False,True,True,CWE-20|CWE-287|CWE-78|CWE-798,0,0,0
