ast_ok,attempts_executed,attempts_till_success,char_len,code_hash,combo_size,concepts,confidence_high,confidence_low,confidence_medium,cyclomatic_approx,depth,difficulty,distinct_bandit_tests,distinct_cwe_findings,distinct_sast_tests,false_positive_count,false_positive_rate,first_attempt_success,fixed_by_security_fixer,functionality_score,has_target_issue,issue_density,issue_weight_sum,issue_weight_sum_off_target,issue_weight_sum_target,issues_best_attempt,issues_delta_first_to_final,issues_final,issues_first_attempt,issues_per_100_loc,judge_functionality_score,judge_is_secure,judge_security_score,loc_nonempty,loc_total,node_id,node_signature,node_signature_hash,node_value,node_visits,num_calls,num_classes,num_functions,num_imports,off_target_issue_count,phase,record_schema_version,risk,risk_best_attempt,risk_combined,risk_delta_first_to_final,risk_final,risk_first_attempt,risk_judge,risk_sast,risk_sast_raw,run_index,sast_error,security_score,severity_high,severity_low,severity_medium,success,total_issues,total_issues_raw
True,3,3,3499,6d4fa701cc8666e1,2,CWE-20|CWE-78,1,0,0,12,1,very easy,1,1,1,0,0.0,False,False,1.0,False,0.011904761904761904,4.5,4.5,0.0,1,0,1,1,1.1904761904761905,1.0,True,0.9,84,94,139698034635888,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-78,8d7817def68d516c,0.27586206896551735,1,55,0,6,5,1,1,4,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.0,0.13043478260869565,0.13043478260869565,0.5,0.13043478260869565,0.13043478260869565,1,False,0.8695652173913043,0,0,1,False,1,1
True,1,1,146,2770fdc389c720bc,2,CWE-20|CWE-89,0,0,0,2,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,False,0.0,5,6,139698034960016,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-89,af406ba9f9b13adf,0.1684123076923077,3,3,0,1,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,2,2,1451,026c530e3911505a,2,CWE-78|CWE-89,0,0,0,2,1,very easy,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,True,1.0,36,47,139698034964576,p=1|depth=1|diff=very easy|concepts=CWE-78|CWE-89,809390faf06ab7bd,0.17824000000000004,2,18,0,4,2,0,1,4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1145,837cc4cf8d0ae493,2,CWE-502|CWE-78,0,0,0,8,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,30,35,139699142959968,p=1|depth=1|diff=very easy|concepts=CWE-502|CWE-78,52c76de34385349a,0.2721714285714285,2,10,0,1,3,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,1339,112adff02551724d,2,CWE-79|CWE-89,4,0,0,10,1,very easy,1,1,1,0,0.0,False,False,0.8,False,0.10810810810810811,30.0,30.0,0.0,3,0,4,4,10.81081081081081,0.8,False,0.2,37,42,139698039912832,p=1|depth=1|diff=very easy|concepts=CWE-79|CWE-89,a138821b2539abb9,0.08000000000000002,1,13,0,3,3,4,1,4,0.5,0.42857142857142855,0.5,0.0,0.5,0.5,0.6,0.5,0.5,1,False,0.5,4,0,0,False,4,4
True,3,3,861,73738c71248827b2,2,CWE-611|CWE-79,1,0,0,5,1,very easy,1,1,1,0,0.0,False,False,0.9,False,0.045454545454545456,7.5,7.5,0.0,1,1,1,2,4.545454545454546,0.9,True,1.0,22,28,139698035134096,p=1|depth=1|diff=very easy|concepts=CWE-611|CWE-79,89a9d769a7d96c47,0.2057142857142857,1,13,0,3,3,1,1,4,0.2,0.2,0.2,0.1333333333333333,0.2,0.3333333333333333,0.0,0.2,0.2,1,False,0.8,1,0,0,False,1,1
True,1,1,1497,14d7d9ee07218271,2,CWE-502|CWE-601,0,0,0,4,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,30,32,139698035135968,p=1|depth=1|diff=very easy|concepts=CWE-502|CWE-601,4c4c802325caa5e8,0.194,2,8,0,2,5,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,937,552f02ece37bb198,2,CWE-287|CWE-798,0,0,0,9,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,False,0.5,28,31,139698035131216,p=1|depth=1|diff=very easy|concepts=CWE-287|CWE-798,6ba3da4f0af4b496,0.2677326285714286,5,17,0,2,4,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,1597,5d8bdbf29d9c8208,2,CWE-611|CWE-798,0,0,0,1,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,50,66,139698034959104,p=1|depth=1|diff=very easy|concepts=CWE-611|CWE-798,d0e38469bd0f5c37,0.17949128000000003,5,28,0,5,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,765,64c286898670e3a7,2,CWE-601|CWE-798,0,0,0,2,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,20,27,139698035138224,p=1|depth=1|diff=very easy|concepts=CWE-601|CWE-798,f498311a4c7ef110,0.20552000000000004,2,9,0,1,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
