ast_ok,attempts_executed,attempts_till_success,char_len,code_hash,combo_size,concepts,confidence_high,confidence_low,confidence_medium,cyclomatic_approx,depth,difficulty,distinct_bandit_tests,distinct_cwe_findings,distinct_sast_tests,false_positive_count,false_positive_rate,first_attempt_success,fixed_by_security_fixer,functionality_score,has_target_issue,issue_density,issue_weight_sum,issue_weight_sum_off_target,issue_weight_sum_target,issues_best_attempt,issues_delta_first_to_final,issues_final,issues_first_attempt,issues_per_100_loc,judge_functionality_score,judge_is_secure,judge_security_score,loc_nonempty,loc_total,node_id,node_signature,node_signature_hash,node_value,node_visits,num_calls,num_classes,num_functions,num_imports,off_target_issue_count,phase,record_schema_version,risk,risk_best_attempt,risk_combined,risk_delta_first_to_final,risk_final,risk_first_attempt,risk_judge,risk_sast,risk_sast_raw,run_index,sast_error,security_score,severity_high,severity_low,severity_medium,success,total_issues,total_issues_raw
True,1,1,216,28aa7503f31e773f,2,CWE-20|CWE-78,0,0,0,4,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,8,9,139698024333440,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-78,8d7817def68d516c,0.32157115384615387,6,3,0,1,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,2452,1b1e6535fedb9e9d,2,CWE-20|CWE-79,1,0,0,8,1,very easy,1,1,1,0,0.0,False,False,1.0,False,0.015384615384615385,7.5,7.5,0.0,1,0,1,1,1.5384615384615385,1.0,False,0.0,65,81,139698024334112,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-79,c8090992dca15546,0.2528571428571429,2,40,0,6,6,1,1,4,0.2,0.2,0.2,0.0,0.2,0.2,1.0,0.2,0.2,1,False,0.8,1,0,0,False,1,1
True,1,1,807,d76f09764c926a75,2,CWE-20|CWE-22,0,0,0,4,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,24,29,139698028183728,p=2|depth=1|diff=very easy|concepts=CWE-20|CWE-22,bd858cdb8e97ea92,0.06,1,8,1,5,2,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,472,8d5242f889a29dd7,2,CWE-20|CWE-798,0,0,0,4,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,10,12,139698028190544,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-798,a138cda9087135f3,0.3247558029661017,6,6,0,1,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,333,3c68fbbc44921cf2,2,CWE-78|CWE-79,0,0,0,3,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,11,13,139698024333728,p=1|depth=1|diff=very easy|concepts=CWE-78|CWE-79,a18affcff422a437,0.31965,4,5,0,2,2,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,575,1a1643ae0182d91b,2,CWE-601|CWE-78,0,0,0,5,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,21,26,139698035448032,p=2|depth=1|diff=very easy|concepts=CWE-601|CWE-78,2050685d321ed5c4,0.06,1,10,0,1,2,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,553,785825de72c83aaf,2,CWE-611|CWE-79,1,0,0,5,1,very easy,1,1,1,0,0.0,False,False,1.0,False,0.058823529411764705,7.5,7.5,0.0,1,0,1,1,5.88235294117647,1.0,False,0.0,17,20,139698035447840,p=1|depth=1|diff=very easy|concepts=CWE-611|CWE-79,89a9d769a7d96c47,0.2528571428571429,2,6,0,1,3,1,1,4,0.2,0.2,0.2,0.0,0.2,0.2,1.0,0.2,0.2,1,False,0.8,1,0,0,False,1,1
True,1,1,995,984970b1a83ba0dc,2,CWE-22|CWE-89,0,0,0,6,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,19,24,139698028198512,p=1|depth=1|diff=very easy|concepts=CWE-22|CWE-89,0ab72a0ebad5895c,0.29399201185714285,9,13,0,1,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,1,1,817,207da36a3949b0d6,2,CWE-601|CWE-89,2,0,0,4,1,very easy,2,1,2,0,0.0,False,False,1.0,False,0.08695652173913043,12.0,12.0,0.0,2,0,2,2,8.695652173913043,1.0,False,0.0,23,29,139698028546336,p=1|depth=1|diff=very easy|concepts=CWE-601|CWE-89,b4f1cfba1a5ef25d,0.3054545454545454,2,9,1,5,3,2,1,4,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,1.0,0.2857142857142857,0.2857142857142857,1,False,0.7142857142857143,1,0,1,False,2,2
True,1,1,779,b886caa8a17c98e5,2,CWE-22|CWE-502,0,0,0,6,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,22,22,139698028190832,p=1|depth=1|diff=very easy|concepts=CWE-22|CWE-502,257371eb19c37369,0.3966,4,12,0,2,4,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
