attempts_executed,combo_size,concepts,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
3,2,CWE-20|CWE-79,1,,very easy,,,,,0,,,,,,,,139698042644064,c8090992dca15546,,1,success_after_fixer,,1,False,True,True,CWE-20|CWE-79,,0,
2,2,CWE-20|CWE-89,1,,very easy,,,,,0,,,,,,,,139698036836352,af406ba9f9b13adf,,1,success_after_fixer,,1,False,True,True,CWE-20|CWE-89,,0,
3,2,CWE-20|CWE-502,1,"test_id=B201 | cwe_id=CWE-94 | severity=HIGH | confidence=MEDIUM | line=36 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",very easy,,CWE-94,B201,,0,,,,,,,,139698036850512,ad91e09b0ddfd41c,,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-502,,1,
3,2,CWE-20|CWE-287,1,,very easy,,,,,0,,,,,,,,139699142961744,e7ea9b59ccac167b,,1,success_after_fixer,,1,False,True,True,CWE-20|CWE-287,,0,
2,2,CWE-20|CWE-601,1,,very easy,,,,,0,,,,,,,,139698031686288,a1cc24c0ba4af37d,,1,success_after_fixer,,1,False,True,True,CWE-20|CWE-601,,0,
2,2,CWE-78|CWE-89,1,,very easy,,,,,0,,,,,,,,139698034627776,809390faf06ab7bd,,1,success_after_fixer,,1,False,True,True,CWE-78|CWE-89,,0,
3,2,CWE-22|CWE-78,1,,very easy,,,,,0,,,,,,,,139698035098400,3cd310a4b0e145a0,,1,success_after_fixer,,1,False,True,True,CWE-22|CWE-78,,0,
3,2,CWE-287|CWE-78,1,,very easy,,,,,0,,,,,,,,139698037419776,7f3a627b61bfe724,,1,success_after_fixer,,1,False,True,True,CWE-287|CWE-78,,0,
3,2,CWE-78|CWE-798,1,,very easy,,,,,0,,,,,,,,139698034215488,42a613d47fd8b5d6,,1,success_after_fixer,,1,False,True,True,CWE-78|CWE-798,,0,
2,2,CWE-611|CWE-78,1,,very easy,,,,B201,0,,,,,,,,139698091122784,96a1306ed2fb136a,,1,success_after_fixer,B201,1,False,True,True,CWE-611|CWE-78,,0,
2,2,CWE-601|CWE-78,1,,very easy,,,,,0,,,,,,,,139698031682304,a12536017a7c3190,,1,success_after_fixer,,1,False,True,True,CWE-601|CWE-78,,0,
3,2,CWE-79|CWE-89,1,,very easy,,,,,0,,,,,,,,139698036837552,a138821b2539abb9,,1,success_after_fixer,,1,False,True,True,CWE-79|CWE-89,,0,
3,2,CWE-22|CWE-79,1,"test_id=B201 | cwe_id=CWE-94 | severity=HIGH | confidence=MEDIUM | line=84 | desc=A Flask app appears to be run with debug=True, which exposes the Werkzeug debugger and allows the execution of arbitrary code.",very easy,,CWE-94,B201,,0,,,,,,,,139698035098784,6edb4789b6cb6b78,,1,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-79,,1,
3,2,CWE-502|CWE-79,1,,very easy,,,,,0,,,,,,,,139698036838848,5d015f0a1d5258a7,,1,success_after_fixer,,1,False,True,True,CWE-502|CWE-79,,0,
2,2,CWE-287|CWE-79,1,,very easy,,,,,0,,,,,,,,139698031685904,d73b2a57adec0db6,,1,success_after_fixer,,1,False,True,True,CWE-287|CWE-79,,0,
2,2,CWE-79|CWE-798,1,,very easy,,,,,0,,,,,,,,139698031686384,03c904108d51f4e8,,1,success_after_fixer,,1,False,True,True,CWE-79|CWE-798,,0,
