anchor_type,anchor_value,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary,target_cwe
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,Storage & Filesystem,CWE-20,0.047619047619047616,2,0.02631578947368421,2,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,1.8095238095238095,Off-target findings introduced via codeql:py/path-injection appeared in 2/42 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-20
sast_test,codeql:py/reflective-xss,Off-target findings introduced via codeql:py/reflective-xss,Data Exchange & External Services,CWE-20,0.023809523809523808,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:codeql:py/reflective-xss,unresolved_off_target_findings,1.8095238095238095,Off-target findings introduced via codeql:py/reflective-xss appeared in 1/42 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-79`.,CWE-20
sast_test,codeql:py/reflective-xss,Persistent target findings on codeql:py/reflective-xss,Authentication & Access Control,CWE-20,0.023809523809523808,1,0.013157894736842105,1,unresolved_target_findings::sast_test:codeql:py/reflective-xss,unresolved_target_findings,1.8095238095238095,Persistent target findings on codeql:py/reflective-xss appeared in 1/42 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-327`.,CWE-20
sast_test,codeql:py/polynomial-redos,Off-target findings introduced via codeql:py/polynomial-redos,Web Outputs & Rendering,CWE-20,0.023809523809523808,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:codeql:py/polynomial-redos,unresolved_off_target_findings,1.8095238095238095,Off-target findings introduced via codeql:py/polynomial-redos appeared in 1/42 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/polynomial-redos`. Most recurrent unresolved final CWE: `CWE-1333`.,CWE-20
sast_test,bandit:B108,Off-target findings introduced via bandit:B108,User Inputs & Data,CWE-20,0.023809523809523808,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:bandit:B108,unresolved_off_target_findings,1.8095238095238095,Off-target findings introduced via bandit:B108 appeared in 1/42 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.,CWE-20
sast_test,codeql:py/path-injection,Persistent target findings on codeql:py/path-injection,Storage & Filesystem,CWE-22,0.2631578947368421,10,0.13157894736842105,10,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,2.0,Persistent target findings on codeql:py/path-injection appeared in 10/38 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-22
sast_test,bandit:B104,Persistent target findings on bandit:B104,Web Outputs & Rendering,CWE-22,0.05263157894736842,2,0.02631578947368421,2,unresolved_target_findings::sast_test:bandit:B104,unresolved_target_findings,2.0,Persistent target findings on bandit:B104 appeared in 2/38 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B104`. Most recurrent unresolved final CWE: `CWE-209`.,CWE-22
sast_test,codeql:py/url-redirection,Off-target findings introduced via codeql:py/url-redirection,Storage & Filesystem,CWE-22,0.02631578947368421,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:codeql:py/url-redirection,unresolved_off_target_findings,2.0,Off-target findings introduced via codeql:py/url-redirection appeared in 1/38 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/url-redirection`. Most recurrent unresolved final CWE: `CWE-601`.,CWE-22
sast_test,bandit:B108,Off-target findings introduced via bandit:B108,User Inputs & Data,CWE-20,0.02631578947368421,1,0.013157894736842105,1,unresolved_off_target_findings::sast_test:bandit:B108,unresolved_off_target_findings,2.0,Off-target findings introduced via bandit:B108 appeared in 1/38 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.,CWE-22
sast_test,bandit:B602,Persistent target findings on bandit:B602,User Inputs & Data,CWE-20,0.02631578947368421,1,0.013157894736842105,1,unresolved_target_findings::sast_test:bandit:B602,unresolved_target_findings,2.0,Persistent target findings on bandit:B602 appeared in 1/38 failed runs and was most common on `User Inputs & Data` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B602`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-22
