anchor_type,anchor_value,code_failure_pattern_label,dominant_attack_surface,dominant_target_cwe,group_failure_share,group_support,overall_failure_share,overall_support,pattern_id,primary_reason,specificity_lift,summary,target_cwe
sast_test,codeql:py/reflective-xss,Off-target findings introduced via codeql:py/reflective-xss,Web Outputs & Rendering,CWE-20,0.022222222222222223,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:codeql:py/reflective-xss,unresolved_off_target_findings,2.2444444444444445,Off-target findings introduced via codeql:py/reflective-xss appeared in 1/45 failed runs and was most common on `Web Outputs & Rendering` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/reflective-xss`. Most recurrent unresolved final CWE: `CWE-79`.,CWE-20
sast_test,bandit:B310,Off-target findings introduced via bandit:B310,Data Exchange & External Services,CWE-20,0.022222222222222223,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:bandit:B310,unresolved_off_target_findings,2.2444444444444445,Off-target findings introduced via bandit:B310 appeared in 1/45 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B310`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-20
sast_test,codeql:py/log-injection,Persistent target findings on codeql:py/log-injection,Authentication & Access Control,CWE-20,0.022222222222222223,1,0.009900990099009901,1,unresolved_target_findings::sast_test:codeql:py/log-injection,unresolved_target_findings,2.2444444444444445,Persistent target findings on codeql:py/log-injection appeared in 1/45 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/log-injection`. Most recurrent unresolved final CWE: `CWE-117`.,CWE-20
sast_test,bandit:B607,Persistent target findings on bandit:B607,Execution Environment & Infrastructure,CWE-20,0.022222222222222223,1,0.009900990099009901,1,unresolved_target_findings::sast_test:bandit:B607,unresolved_target_findings,2.2444444444444445,Persistent target findings on bandit:B607 appeared in 1/45 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B607`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-20
sast_test,bandit:B106,Off-target findings introduced via bandit:B106,Data Exchange & External Services,CWE-20,0.022222222222222223,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:bandit:B106,unresolved_off_target_findings,2.2444444444444445,Off-target findings introduced via bandit:B106 appeared in 1/45 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B106`. Most recurrent unresolved final CWE: `CWE-259`.,CWE-20
sast_test,codeql:py/path-injection,Persistent target findings on codeql:py/path-injection,Data Exchange & External Services,CWE-22,0.16666666666666666,8,0.07920792079207921,8,unresolved_target_findings::sast_test:codeql:py/path-injection,unresolved_target_findings,2.1041666666666665,Persistent target findings on codeql:py/path-injection appeared in 8/48 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-22`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-22
sast_test,bandit:B404,Off-target findings introduced via bandit:B404,Execution Environment & Infrastructure,CWE-22,0.041666666666666664,2,0.019801980198019802,2,unresolved_off_target_findings::sast_test:bandit:B404,unresolved_off_target_findings,2.1041666666666665,Off-target findings introduced via bandit:B404 appeared in 2/48 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B404`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-22
sast_test,codeql:py/log-injection,Persistent target findings on codeql:py/log-injection,Authentication & Access Control,CWE-20,0.020833333333333332,1,0.009900990099009901,1,unresolved_target_findings::sast_test:codeql:py/log-injection,unresolved_target_findings,2.1041666666666665,Persistent target findings on codeql:py/log-injection appeared in 1/48 failed runs and was most common on `Authentication & Access Control` while targeting `CWE-20`. Most recurrent unresolved SAST test: `codeql:py/log-injection`. Most recurrent unresolved final CWE: `CWE-117`.,CWE-22
sast_test,bandit:B607,Persistent target findings on bandit:B607,Execution Environment & Infrastructure,CWE-20,0.020833333333333332,1,0.009900990099009901,1,unresolved_target_findings::sast_test:bandit:B607,unresolved_target_findings,2.1041666666666665,Persistent target findings on bandit:B607 appeared in 1/48 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B607`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-22
sast_test,bandit:B106,Off-target findings introduced via bandit:B106,Data Exchange & External Services,CWE-20,0.020833333333333332,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:bandit:B106,unresolved_off_target_findings,2.1041666666666665,Off-target findings introduced via bandit:B106 appeared in 1/48 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B106`. Most recurrent unresolved final CWE: `CWE-259`.,CWE-22
sast_test,bandit:B603,Off-target findings introduced via bandit:B603,Execution Environment & Infrastructure,CWE-287,0.0392156862745098,2,0.019801980198019802,2,unresolved_off_target_findings::sast_test:bandit:B603,unresolved_off_target_findings,1.980392156862745,Off-target findings introduced via bandit:B603 appeared in 2/51 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-287
sast_test,codeql:py/flask-debug,Off-target findings introduced via codeql:py/flask-debug,Data Exchange & External Services,CWE-287,0.0392156862745098,2,0.019801980198019802,2,unresolved_off_target_findings::sast_test:codeql:py/flask-debug,unresolved_off_target_findings,1.980392156862745,Off-target findings introduced via codeql:py/flask-debug appeared in 2/51 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/flask-debug`. Most recurrent unresolved final CWE: `CWE-215`.,CWE-287
generic,,No code returned,User Inputs & Data,CWE-287,0.0392156862745098,2,0.019801980198019802,2,no_code,no_code,1.980392156862745,No code returned appeared in 2/51 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`.,CWE-287
sast_test,bandit:B605,Persistent target findings on bandit:B605,User Inputs & Data,CWE-287,0.0392156862745098,2,0.019801980198019802,2,unresolved_target_findings::sast_test:bandit:B605,unresolved_target_findings,1.980392156862745,Persistent target findings on bandit:B605 appeared in 2/51 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B605`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-287
sast_test,bandit:B607,Persistent target findings on bandit:B607,Execution Environment & Infrastructure,CWE-20,0.0196078431372549,1,0.009900990099009901,1,unresolved_target_findings::sast_test:bandit:B607,unresolved_target_findings,1.980392156862745,Persistent target findings on bandit:B607 appeared in 1/51 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B607`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-287
sast_test,bandit:B301,Persistent target findings on bandit:B301,Execution Environment & Infrastructure,CWE-502,0.234375,15,0.1485148514851485,15,unresolved_target_findings::sast_test:bandit:B301,unresolved_target_findings,1.578125,Persistent target findings on bandit:B301 appeared in 15/64 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-502`. Most recurrent unresolved SAST test: `bandit:B301`. Most recurrent unresolved final CWE: `CWE-502`.,CWE-502
sast_test,bandit:B403,Persistent target findings on bandit:B403,Data Exchange & External Services,CWE-502,0.078125,5,0.04950495049504951,5,unresolved_target_findings::sast_test:bandit:B403,unresolved_target_findings,1.578125,Persistent target findings on bandit:B403 appeared in 5/64 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-502`. Most recurrent unresolved SAST test: `bandit:B403`. Most recurrent unresolved final CWE: `CWE-502`.,CWE-502
sast_test,bandit:B605,Persistent target findings on bandit:B605,User Inputs & Data,CWE-287,0.03125,2,0.019801980198019802,2,unresolved_target_findings::sast_test:bandit:B605,unresolved_target_findings,1.578125,Persistent target findings on bandit:B605 appeared in 2/64 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B605`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-502
sast_test,bandit:B106,Off-target findings introduced via bandit:B106,Data Exchange & External Services,CWE-20,0.015625,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:bandit:B106,unresolved_off_target_findings,1.578125,Off-target findings introduced via bandit:B106 appeared in 1/64 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B106`. Most recurrent unresolved final CWE: `CWE-259`.,CWE-502
sast_test,codeql:py/path-injection,Off-target findings introduced via codeql:py/path-injection,User Inputs & Data,CWE-287,0.015625,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:codeql:py/path-injection,unresolved_off_target_findings,1.578125,Off-target findings introduced via codeql:py/path-injection appeared in 1/64 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/path-injection`. Most recurrent unresolved final CWE: `CWE-22`.,CWE-502
sast_test,bandit:B404,Persistent target findings on bandit:B404,Storage & Filesystem,CWE-78,0.25806451612903225,16,0.15841584158415842,16,unresolved_target_findings::sast_test:bandit:B404,unresolved_target_findings,1.629032258064516,Persistent target findings on bandit:B404 appeared in 16/62 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-78`. Most recurrent unresolved SAST test: `bandit:B404`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-78
sast_test,bandit:B603,Persistent target findings on bandit:B603,Storage & Filesystem,CWE-78,0.16129032258064516,10,0.09900990099009901,10,unresolved_target_findings::sast_test:bandit:B603,unresolved_target_findings,1.629032258064516,Persistent target findings on bandit:B603 appeared in 10/62 failed runs and was most common on `Storage & Filesystem` while targeting `CWE-78`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-78
sast_test,codeql:py/flask-debug,Off-target findings introduced via codeql:py/flask-debug,Data Exchange & External Services,CWE-287,0.03225806451612903,2,0.019801980198019802,2,unresolved_off_target_findings::sast_test:codeql:py/flask-debug,unresolved_off_target_findings,1.629032258064516,Off-target findings introduced via codeql:py/flask-debug appeared in 2/62 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/flask-debug`. Most recurrent unresolved final CWE: `CWE-215`.,CWE-78
sast_test,bandit:B105,Persistent target findings on bandit:B105,User Inputs & Data,CWE-78,0.03225806451612903,2,0.019801980198019802,2,unresolved_target_findings::sast_test:bandit:B105,unresolved_target_findings,1.629032258064516,Persistent target findings on bandit:B105 appeared in 2/62 failed runs and was most common on `User Inputs & Data` while targeting `CWE-78`. Most recurrent unresolved SAST test: `bandit:B105`. Most recurrent unresolved final CWE: `CWE-259`.,CWE-78
sast_test,bandit:B605,Persistent target findings on bandit:B605,User Inputs & Data,CWE-287,0.03225806451612903,2,0.019801980198019802,2,unresolved_target_findings::sast_test:bandit:B605,unresolved_target_findings,1.629032258064516,Persistent target findings on bandit:B605 appeared in 2/62 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B605`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-78
sast_test,bandit:B603,Off-target findings introduced via bandit:B603,Execution Environment & Infrastructure,CWE-287,0.041666666666666664,2,0.019801980198019802,2,unresolved_off_target_findings::sast_test:bandit:B603,unresolved_off_target_findings,2.1041666666666665,Off-target findings introduced via bandit:B603 appeared in 2/48 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-287`. Most recurrent unresolved SAST test: `bandit:B603`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-79
sast_test,codeql:py/flask-debug,Off-target findings introduced via codeql:py/flask-debug,Data Exchange & External Services,CWE-287,0.041666666666666664,2,0.019801980198019802,2,unresolved_off_target_findings::sast_test:codeql:py/flask-debug,unresolved_off_target_findings,2.1041666666666665,Off-target findings introduced via codeql:py/flask-debug appeared in 2/48 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-287`. Most recurrent unresolved SAST test: `codeql:py/flask-debug`. Most recurrent unresolved final CWE: `CWE-215`.,CWE-79
generic,,No code returned,User Inputs & Data,CWE-287,0.041666666666666664,2,0.019801980198019802,2,no_code,no_code,2.1041666666666665,No code returned appeared in 2/48 failed runs and was most common on `User Inputs & Data` while targeting `CWE-287`.,CWE-79
sast_test,bandit:B607,Persistent target findings on bandit:B607,Execution Environment & Infrastructure,CWE-20,0.020833333333333332,1,0.009900990099009901,1,unresolved_target_findings::sast_test:bandit:B607,unresolved_target_findings,2.1041666666666665,Persistent target findings on bandit:B607 appeared in 1/48 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B607`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-79
sast_test,bandit:B106,Off-target findings introduced via bandit:B106,Data Exchange & External Services,CWE-20,0.020833333333333332,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:bandit:B106,unresolved_off_target_findings,2.1041666666666665,Off-target findings introduced via bandit:B106 appeared in 1/48 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B106`. Most recurrent unresolved final CWE: `CWE-259`.,CWE-79
sast_test,bandit:B607,Persistent target findings on bandit:B607,Execution Environment & Infrastructure,CWE-20,0.029411764705882353,1,0.009900990099009901,1,unresolved_target_findings::sast_test:bandit:B607,unresolved_target_findings,2.9705882352941178,Persistent target findings on bandit:B607 appeared in 1/34 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B607`. Most recurrent unresolved final CWE: `CWE-78`.,CWE-89
sast_test,bandit:B106,Off-target findings introduced via bandit:B106,Data Exchange & External Services,CWE-20,0.029411764705882353,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:bandit:B106,unresolved_off_target_findings,2.9705882352941178,Off-target findings introduced via bandit:B106 appeared in 1/34 failed runs and was most common on `Data Exchange & External Services` while targeting `CWE-20`. Most recurrent unresolved SAST test: `bandit:B106`. Most recurrent unresolved final CWE: `CWE-259`.,CWE-89
sast_test,bandit:B108,Off-target findings introduced via bandit:B108,Execution Environment & Infrastructure,CWE-22,0.029411764705882353,1,0.009900990099009901,1,unresolved_off_target_findings::sast_test:bandit:B108,unresolved_off_target_findings,2.9705882352941178,Off-target findings introduced via bandit:B108 appeared in 1/34 failed runs and was most common on `Execution Environment & Infrastructure` while targeting `CWE-22`. Most recurrent unresolved SAST test: `bandit:B108`. Most recurrent unresolved final CWE: `CWE-377`.,CWE-89
