attempts_executed,combo_size,concepts,depth,detail,difficulty,final_agent_role,final_cwe_ids,final_test_ids,first_test_ids,fixer_attempts,introduced_test_ids,judge_error,judge_functionality_score,judge_is_secure,judge_overall_risk,judge_security_score,judge_target_cwe_risk,node_id,node_signature_hash,persistent_test_ids,phase,primary_reason,resolved_test_ids,run_index,sast_error,success,syntax_ok_final,target_cwes,total_false_positives,total_issues,total_issues_raw
1,2,CWE-20|CWE-78,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698024333440,8d7817def68d516c,,1,success_first_try,,1,False,True,True,CWE-20|CWE-78,0,0,0
1,2,CWE-20|CWE-79,1,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=81 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,very easy,problem_solver,CWE-215,codeql:py/flask-debug,codeql:py/flask-debug,0,,,1.0,False,1.0,0.0,1.0,139698024334112,c8090992dca15546,codeql:py/flask-debug,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-79,0,1,1
1,2,CWE-20|CWE-22,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028183728,bd858cdb8e97ea92,,2,success_first_try,,1,False,True,True,CWE-20|CWE-22,0,0,0
1,2,CWE-20|CWE-798,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028190544,a138cda9087135f3,,1,success_first_try,,1,False,True,True,CWE-20|CWE-798,0,0,0
1,2,CWE-78|CWE-79,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698024333728,a18affcff422a437,,1,success_first_try,,1,False,True,True,CWE-78|CWE-79,0,0,0
1,2,CWE-601|CWE-78,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698035448032,2050685d321ed5c4,,2,success_first_try,,1,False,True,True,CWE-601|CWE-78,0,0,0
1,2,CWE-611|CWE-79,1,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=20 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,very easy,problem_solver,CWE-215,codeql:py/flask-debug,codeql:py/flask-debug,0,,,1.0,False,1.0,0.0,1.0,139698035447840,89a9d769a7d96c47,codeql:py/flask-debug,1,unresolved_off_target_findings,,1,False,False,True,CWE-611|CWE-79,0,1,1
1,2,CWE-22|CWE-89,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028198512,0ab72a0ebad5895c,,1,success_first_try,,1,False,True,True,CWE-22|CWE-89,0,0,0
1,2,CWE-601|CWE-89,1,test_id=semgrep:prismvul.python.pickle-load | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=15 | desc=Pickle deserialization of untrusted data can lead to code execution; avoid pickle for untrusted inputs.,very easy,problem_solver,CWE-502,bandit:B301|semgrep:prismvul.python.pickle-load,bandit:B301|semgrep:prismvul.python.pickle-load,0,,,1.0,False,1.0,0.0,1.0,139698028546336,b4f1cfba1a5ef25d,bandit:B301|semgrep:prismvul.python.pickle-load,1,unresolved_off_target_findings,,1,False,False,True,CWE-601|CWE-89,0,2,2
1,2,CWE-22|CWE-502,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028190832,257371eb19c37369,,1,success_first_try,,1,False,True,True,CWE-22|CWE-502,0,0,0
1,2,CWE-22|CWE-798,1,test_id=semgrep:prismvul.python.pickle-load | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=11 | desc=Pickle deserialization of untrusted data can lead to code execution; avoid pickle for untrusted inputs.,very easy,problem_solver,CWE-502,bandit:B301|semgrep:prismvul.python.pickle-load,bandit:B301|semgrep:prismvul.python.pickle-load,0,,,0.8,False,1.0,0.0,1.0,139698035971888,0628eadb4242686e,bandit:B301|semgrep:prismvul.python.pickle-load,1,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-798,0,4,4
1,2,CWE-287|CWE-502,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028196112,eabde7f3036fab82,,1,success_first_try,,1,False,True,True,CWE-287|CWE-502,0,0,0
1,2,CWE-502|CWE-798,1,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=11 | desc=This path depends on a [user-provided value](1).,very easy,problem_solver,CWE-22,codeql:py/path-injection,codeql:py/path-injection,0,,,0.8,False,1.0,0.0,1.0,139698023832352,13e799ba2c73e721,codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-502|CWE-798,0,1,1
1,2,CWE-502|CWE-601,1,test_id=bandit:B324 | cwe_id=CWE-327 | severity=HIGH | confidence=HIGH | line=52 | desc=Use of weak MD5 hash for security. Consider usedforsecurity=False,very easy,problem_solver,CWE-215|CWE-22|CWE-327,bandit:B324|codeql:py/flask-debug|codeql:py/path-injection,bandit:B324|codeql:py/flask-debug|codeql:py/path-injection,0,,,0.8,False,1.0,0.0,1.0,139698028555744,4c4c802325caa5e8,bandit:B324|codeql:py/flask-debug|codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-502|CWE-601,0,7,7
1,2,CWE-502|CWE-601,1,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=35 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,very easy,problem_solver,CWE-215|CWE-22|CWE-79,codeql:py/flask-debug|codeql:py/path-injection|codeql:py/reflective-xss,codeql:py/flask-debug|codeql:py/path-injection|codeql:py/reflective-xss,0,,,1.0,False,1.0,0.0,1.0,139698028555744,4c4c802325caa5e8,codeql:py/flask-debug|codeql:py/path-injection|codeql:py/reflective-xss,1,unresolved_off_target_findings,,2,False,False,True,CWE-502|CWE-601,0,3,3
1,2,CWE-287|CWE-611,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698035450432,16159408d499edd4,,2,success_first_try,,1,False,True,True,CWE-287|CWE-611,0,0,0
1,2,CWE-287|CWE-601,1,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028557856,aa6f3be9a711cd9a,,1,success_first_try,,1,False,True,True,CWE-287|CWE-601,0,0,0
1,4,CWE-20|CWE-611|CWE-78|CWE-89,2,,very easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698035457056,21f573dc5576246c,,1,success_first_try,,1,False,True,True,CWE-20|CWE-611|CWE-78|CWE-89,0,0,0
1,4,CWE-20|CWE-611|CWE-78|CWE-89,3,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=52 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,easy,problem_solver,CWE-215|CWE-22,codeql:py/flask-debug|codeql:py/path-injection,codeql:py/flask-debug|codeql:py/path-injection,0,,,0.9,False,1.0,0.0,1.0,139698035448128,b28f79e6eec74112,codeql:py/flask-debug|codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-611|CWE-78|CWE-89,0,3,3
1,2,CWE-20|CWE-798,2,,easy,problem_solver,,,,0,,,1.0,True,0.0,1.0,0.0,139698028191840,943a17d7b90e0116,,1,success_first_try,,1,False,True,True,CWE-20|CWE-798,0,0,0
1,2,CWE-20|CWE-798,3,test_id=semgrep:prismvul.python.pickle-load | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=16 | desc=Pickle deserialization of untrusted data can lead to code execution; avoid pickle for untrusted inputs.,medium,problem_solver,CWE-200|CWE-502,bandit:B301|codeql:py/bind-socket-all-network-interfaces|semgrep:prismvul.python.pickle-load,bandit:B301|codeql:py/bind-socket-all-network-interfaces|semgrep:prismvul.python.pickle-load,0,,,0.8,False,1.0,0.0,1.0,139698028199856,895a9ee0a2c8f16d,bandit:B301|codeql:py/bind-socket-all-network-interfaces|semgrep:prismvul.python.pickle-load,1,unresolved_off_target_findings,,1,False,False,True,CWE-20|CWE-798,0,3,3
1,2,CWE-22|CWE-89,2,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=45 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,easy,problem_solver,CWE-215,codeql:py/flask-debug,codeql:py/flask-debug,0,,,0.9,False,1.0,0.0,1.0,139698028545616,d9f3976d14a85fe7,codeql:py/flask-debug,1,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-89,0,1,1
1,2,CWE-78|CWE-79,2,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=11 | desc=This path depends on a [user-provided value](1).,easy,problem_solver,CWE-22,codeql:py/path-injection,codeql:py/path-injection,0,,,0.9,False,1.0,0.0,1.0,139698039758176,f7ed5394db65ef77,codeql:py/path-injection,1,unresolved_off_target_findings,,1,False,False,True,CWE-78|CWE-79,0,2,2
1,4,CWE-22|CWE-287|CWE-601|CWE-89,2,,very easy,problem_solver,,,,0,,,0.8,True,0.0,1.0,0.0,139698028547440,5fa258b01ccb9a06,,1,success_first_try,,1,False,True,True,CWE-22|CWE-287|CWE-601|CWE-89,0,0,0
1,4,CWE-22|CWE-287|CWE-601|CWE-89,3,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=17 | desc=This path depends on a [user-provided value](1).,easy,problem_solver,CWE-22,codeql:py/path-injection,codeql:py/path-injection,0,,,0.8,False,1.0,0.0,1.0,139698028559296,f8a4667db2c26914,codeql:py/path-injection,1,unresolved_target_findings,,1,False,False,True,CWE-22|CWE-287|CWE-601|CWE-89,0,6,6
1,2,CWE-22|CWE-502,2,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=43 | desc=This path depends on a [user-provided value](1).,easy,problem_solver,CWE-22|CWE-601,codeql:py/path-injection|codeql:py/url-redirection,codeql:py/path-injection|codeql:py/url-redirection,0,,,0.8,False,1.0,0.0,1.0,139698039755296,cfddc67f48c62ea3,codeql:py/path-injection|codeql:py/url-redirection,1,unresolved_target_findings,,1,False,False,True,CWE-22|CWE-502,0,3,3
1,4,CWE-287|CWE-502|CWE-611|CWE-78,2,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=37 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,very easy,problem_solver,CWE-215,codeql:py/flask-debug,codeql:py/flask-debug,0,,,1.0,False,1.0,0.0,1.0,139698026896688,4ac8a1e1d39c8c0a,codeql:py/flask-debug,1,unresolved_off_target_findings,,1,False,False,True,CWE-287|CWE-502|CWE-611|CWE-78,0,1,1
3,4,CWE-22|CWE-287|CWE-601|CWE-89,4,test_id=codeql:py/flask-debug | cwe_id=CWE-215 | severity=HIGH | confidence=HIGH | line=57 | desc=A Flask app appears to be run in debug mode. This may allow an attacker to run arbitrary code through the debugger.,medium,security_fixer,CWE-215,codeql:py/flask-debug,codeql:py/flask-debug|codeql:py/weak-sensitive-data-hashing,2,,,0.9,False,1.0,0.0,1.0,139698028547824,a61337e905cbec7c,codeql:py/flask-debug,2,unresolved_off_target_findings,codeql:py/weak-sensitive-data-hashing,1,False,False,True,CWE-22|CWE-287|CWE-601|CWE-89,0,1,1
2,4,CWE-287|CWE-502|CWE-611|CWE-78,3,,very easy,security_fixer,,,codeql:py/flask-debug,1,,,1.0,True,0.0,1.0,0.0,139698026436208,62b94fb183e03ccd,,2,success_after_fixer,codeql:py/flask-debug,1,False,True,True,CWE-287|CWE-502|CWE-611|CWE-78,0,0,0
3,4,CWE-22|CWE-287|CWE-601|CWE-89,5,test_id=semgrep:prismvul.python.pickle-load | cwe_id=CWE-502 | severity=HIGH | confidence=HIGH | line=16 | desc=Pickle deserialization of untrusted data can lead to code execution; avoid pickle for untrusted inputs.,medium,security_fixer,CWE-502,bandit:B301|semgrep:prismvul.python.pickle-load,bandit:B301|semgrep:prismvul.python.pickle-load,2,,,0.9,False,1.0,0.0,1.0,139698028558000,0bbea5f90d115ce9,bandit:B301|semgrep:prismvul.python.pickle-load,3,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-287|CWE-601|CWE-89,0,4,4
2,4,CWE-22|CWE-287|CWE-601|CWE-89,5,test_id=bandit:B302 | cwe_id=CWE-502 | severity=MEDIUM | confidence=HIGH | line=19 | desc=Deserialization with the marshal module is possibly dangerous.,medium,security_fixer,CWE-502,bandit:B302,bandit:B302,2,,,0.8,False,1.0,0.0,1.0,139698028548640,0bbea5f90d115ce9,bandit:B302,3,unresolved_off_target_findings,,1,False,False,True,CWE-22|CWE-287|CWE-601|CWE-89,0,2,2
3,4,CWE-22|CWE-287|CWE-601|CWE-89,5,test_id=codeql:py/path-injection | cwe_id=CWE-22 | severity=HIGH | confidence=HIGH | line=38 | desc=This path depends on a [user-provided value](1).,medium,security_fixer,CWE-22,codeql:py/path-injection,codeql:py/path-injection,2,,,0.9,False,1.0,0.0,1.0,139698028550896,0bbea5f90d115ce9,codeql:py/path-injection,3,unresolved_target_findings,,1,False,False,True,CWE-22|CWE-287|CWE-601|CWE-89,0,2,2
