ast_ok,attempts_executed,attempts_till_success,char_len,code_hash,combo_size,concepts,confidence_high,confidence_low,confidence_medium,cyclomatic_approx,depth,difficulty,distinct_bandit_tests,distinct_cwe_findings,distinct_sast_tests,false_positive_count,false_positive_rate,first_attempt_success,fixed_by_security_fixer,functionality_score,has_target_issue,issue_density,issue_weight_sum,issue_weight_sum_off_target,issue_weight_sum_target,issues_best_attempt,issues_delta_first_to_final,issues_final,issues_first_attempt,issues_per_100_loc,judge_functionality_score,judge_is_secure,judge_security_score,loc_nonempty,loc_total,node_id,node_signature,node_signature_hash,node_value,node_visits,num_calls,num_classes,num_functions,num_imports,off_target_issue_count,phase,record_schema_version,risk,risk_best_attempt,risk_combined,risk_delta_first_to_final,risk_final,risk_first_attempt,risk_judge,risk_sast,risk_sast_raw,run_index,sast_error,security_score,severity_high,severity_low,severity_medium,success,total_issues,total_issues_raw
True,2,2,1637,22e6d6bbde5448b2,2,CWE-20|CWE-78,0,0,0,8,1,very easy,0,0,0,1,1.0,False,True,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,True,1.0,39,50,139698031962608,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-78,8d7817def68d516c,0.1950833350710448,13,21,0,5,2,0,1,4,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,1,False,1.0,0,0,0,True,0,1
True,3,3,1178,f9bd82d22b80c437,2,CWE-20|CWE-79,0,0,0,7,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,False,0.0,30,39,139698031952528,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-79,c8090992dca15546,0.3635,2,17,0,2,3,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,False,1.0,0,0,0,False,0,0
True,3,3,1893,eadf77c57976a4a5,2,CWE-20|CWE-89,0,0,0,9,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,False,0.2,43,53,139698033477344,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-89,af406ba9f9b13adf,0.33480000000000004,2,18,0,3,2,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,1,False,1.0,0,0,0,False,0,0
True,3,3,1083,a98910faa5cf0b0a,2,CWE-20|CWE-22,3,0,0,8,1,very easy,3,2,3,0,0.0,False,False,1.0,False,0.11538461538461539,10.5,10.5,0.0,3,0,3,3,11.538461538461538,1.0,False,0.0,26,32,139698033479744,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-22,0b24bd38e2eec569,0.5,2,15,0,4,3,3,1,4,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.0,0.25925925925925924,0.25925925925925924,1.0,0.25925925925925924,0.25925925925925924,1,False,0.7407407407407407,0,1,2,False,3,3
True,2,2,746,998f398467df12f2,2,CWE-20|CWE-502,0,0,0,3,1,very easy,0,0,0,0,,True,True,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,20,27,139698032347952,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-502,ad91e09b0ddfd41c,0.18216456247272728,7,8,0,0,3,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,2,2,342,e2ef8e00750d7b29,2,CWE-20|CWE-287,0,0,0,1,1,very easy,0,0,0,0,,True,True,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,True,1.0,8,9,139698032350304,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-287,e7ea9b59ccac167b,0.2716251399628,10,3,0,1,1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,1204,a28fcbde334eacb3,2,CWE-20|CWE-798,0,0,0,6,1,very easy,0,0,0,0,,True,False,1.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0,False,0.2,30,37,139698030960256,p=1|depth=1|diff=very easy|concepts=CWE-20|CWE-798,a138cda9087135f3,0.22248,3,17,2,5,3,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,,1,False,1.0,0,0,0,False,0,0
True,2,2,556,a09f6e3df74f33f5,2,CWE-78|CWE-79,0,0,0,3,1,very easy,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,True,1.0,16,16,139698031956800,p=1|depth=1|diff=very easy|concepts=CWE-78|CWE-79,a18affcff422a437,0.14629774331989603,12,9,0,1,2,0,1,4,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
True,3,3,560,918765104be77d28,2,CWE-78|CWE-89,0,0,0,2,1,very easy,0,0,0,0,,False,False,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,,,,15,21,139698033475904,p=1|depth=1|diff=very easy|concepts=CWE-78|CWE-89,809390faf06ab7bd,0.36966415,6,8,0,1,2,0,1,4,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,,0.0,,1,False,1.0,0,0,0,False,0,0
True,2,2,1090,9e93b4ffe40181a7,2,CWE-22|CWE-78,0,0,0,6,1,very easy,0,0,0,0,,False,True,1.0,False,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1.0,True,1.0,29,36,139698092283264,p=1|depth=1|diff=very easy|concepts=CWE-22|CWE-78,3cd310a4b0e145a0,0.48422320000000013,4,14,0,3,3,0,1,4,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,,1,False,1.0,0,0,0,True,0,0
